Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160501/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.81
Liftedindex,0.68
LIFTcomputedusingvirtualtemperature,0.07
SWEATindex,214.00
Kindex,34.10
Crosstotalsindex,20.60
Verticaltotalsindex,21.30
Totalstotalsindex,41.90
ConvectiveAvailablePotentialEnergy,87.33
CAPEusingvirtualtemperature,118.96
ConvectiveInhibition,-2.09
CINSusingvirtualtemperature,-2.02
EquilibrumLevel,324.70
EquilibrumLevelusingvirtualtemperature,324.60
LevelofFreeConvection,915.29
LFCTusingvirtualtemperature,917.92
BulkRichardsonNumber,3.98
BulkRichardsonNumberusingCAPV,5.42
Temp[K]oftheLiftedCondensationLevel,292.95
Pres[hPa]oftheLiftedCondensationLevel,980.13
Meanmixedlayerpotentialtemperature,294.65
Meanmixedlayermixingratio,15.07
1000hPato500hPathickness,5725.00
Precipitablewater[mm]forentiresounding,48.98
