Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101019/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.26
Liftedindex,5.25
LIFTcomputedusingvirtualtemperature,4.99
SWEATindex,82.00
Kindex,-6.30
Crosstotalsindex,15.70
Verticaltotalsindex,23.70
Totalstotalsindex,39.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,281.55
Pres[hPa]oftheLiftedCondensationLevel,874.32
Meanmixedlayerpotentialtemperature,292.58
Meanmixedlayermixingratio,7.98
1000hPato500hPathickness,5598.00
Precipitablewater[mm]forentiresounding,16.52
