Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130322/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.37
Liftedindex,0.95
LIFTcomputedusingvirtualtemperature,0.54
SWEATindex,198.40
Kindex,33.40
Crosstotalsindex,20.50
Verticaltotalsindex,22.50
Totalstotalsindex,43.00
ConvectiveAvailablePotentialEnergy,80.84
CAPEusingvirtualtemperature,119.05
ConvectiveInhibition,-80.08
CINSusingvirtualtemperature,-63.20
EquilibrumLevel,252.23
EquilibrumLevelusingvirtualtemperature,252.09
LevelofFreeConvection,721.03
LFCTusingvirtualtemperature,729.90
BulkRichardsonNumber,12.26
BulkRichardsonNumberusingCAPV,18.06
Temp[K]oftheLiftedCondensationLevel,291.70
Pres[hPa]oftheLiftedCondensationLevel,954.99
Meanmixedlayerpotentialtemperature,295.57
Meanmixedlayermixingratio,14.29
1000hPato500hPathickness,5718.00
Precipitablewater[mm]forentiresounding,41.91
