Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141025/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.84
Liftedindex,3.28
LIFTcomputedusingvirtualtemperature,3.19
SWEATindex,124.78
Kindex,25.50
Crosstotalsindex,18.10
Verticaltotalsindex,29.10
Totalstotalsindex,47.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.73
Pres[hPa]oftheLiftedCondensationLevel,901.80
Meanmixedlayerpotentialtemperature,293.27
Meanmixedlayermixingratio,9.60
1000hPato500hPathickness,5665.00
Precipitablewater[mm]forentiresounding,29.91
