Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120409/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.39
Liftedindex,3.74
LIFTcomputedusingvirtualtemperature,3.51
SWEATindex,59.61
Kindex,19.50
Crosstotalsindex,10.70
Verticaltotalsindex,24.70
Totalstotalsindex,35.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,287.88
Pres[hPa]oftheLiftedCondensationLevel,926.73
Meanmixedlayerpotentialtemperature,294.23
Meanmixedlayermixingratio,11.51
1000hPato500hPathickness,5669.00
Precipitablewater[mm]forentiresounding,26.86
