Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100918/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.99
Liftedindex,14.59
LIFTcomputedusingvirtualtemperature,14.87
SWEATindex,91.92
Kindex,17.70
Crosstotalsindex,12.50
Verticaltotalsindex,20.50
Totalstotalsindex,33.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,274.13
Pres[hPa]oftheLiftedCondensationLevel,832.21
Meanmixedlayerpotentialtemperature,288.92
Meanmixedlayermixingratio,5.02
1000hPato500hPathickness,5601.00
Precipitablewater[mm]forentiresounding,25.06
