PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1015.0,5,17.8,13.1,74,9.41,350,8,289.7,316.4,291.4
1000.0,130,16.6,11.8,73,8.76,330,14,289.8,314.7,291.3
993.0,189,16.1,11.6,74,8.69,325,16,289.9,314.6,291.4
925.0,789,11.6,9.3,86,8.01,315,27,291.2,314.1,292.6
898.0,1035,9.6,8.1,90,7.58,310,31,291.6,313.4,292.9
853.0,1462,6.2,5.9,98,6.87,305,32,292.3,312.3,293.6
850.0,1491,6.2,6.0,99,6.94,305,32,292.6,312.8,293.9
844.0,1549,5.9,5.6,98,6.82,305,32,292.9,312.7,294.1
757.0,2433,0.6,0.0,96,5.08,313,34,296.4,311.6,297.3
737.0,2647,-0.2,-3.2,80,4.12,315,35,297.8,310.4,298.6
705.0,3002,-1.5,-8.5,59,2.87,311,36,300.2,309.2,300.7
700.0,3059,-2.1,-9.1,59,2.76,310,36,300.1,308.8,300.6
677.0,3322,-4.0,-10.3,62,2.59,310,37,300.9,309.1,301.4
636.0,3814,-7.5,-12.5,67,2.31,304,49,302.3,309.7,302.7
615.0,4075,-9.1,-16.4,55,1.74,300,55,303.4,309.1,303.8
609.0,4151,-9.5,-17.5,52,1.60,298,55,303.8,309.0,304.1
600.0,4266,-10.1,-25.1,28,0.84,296,56,304.4,307.2,304.5
578.0,4553,-12.7,-31.7,19,0.47,290,57,304.6,306.3,304.7
577.0,4566,-12.8,-31.8,19,0.47,290,57,304.6,306.3,304.7
527.0,5249,-18.9,-36.9,19,0.31,294,60,305.3,306.4,305.4
520.0,5349,-19.4,-39.1,16,0.25,295,60,305.9,306.9,306.0
500.0,5640,-20.7,-45.7,9,0.13,295,66,307.7,308.2,307.8
496.0,5699,-20.9,-49.9,6,0.08,294,68,308.2,308.5,308.2
471.0,6082,-18.9,-58.9,2,0.03,288,84,315.3,315.4,315.3
459.0,6272,-20.1,-59.5,2,0.03,285,92,316.1,316.2,316.1
416.0,6995,-24.9,-61.9,2,0.02,285,104,318.9,319.1,318.9
400.0,7280,-24.5,-66.5,1,0.01,285,109,323.1,323.1,323.1
399.0,7298,-24.5,-64.5,1,0.02,285,109,323.3,323.4,323.3
358.0,8081,-29.3,-62.3,3,0.02,285,118,327.0,327.1,327.0
334.0,8576,-30.5,-65.5,2,0.02,285,124,331.9,332.0,331.9
332.0,8619,-30.4,-65.2,2,0.02,285,124,332.7,332.7,332.7
320.0,8881,-29.7,-63.7,2,0.02,285,133,337.1,337.2,337.1
304.0,9246,-31.1,-58.1,5,0.05,285,146,340.1,340.4,340.1
300.0,9340,-32.1,-58.1,6,0.05,285,149,340.0,340.2,340.0
298.0,9387,-32.5,-58.2,6,0.05,285,149,340.1,340.3,340.1
273.0,9998,-38.3,-59.3,9,0.05,287,146,340.3,340.5,340.3
250.0,10600,-42.1,-68.1,4,0.02,290,143,343.3,343.4,343.3
237.0,10959,-43.9,-69.9,4,0.01,290,143,345.9,346.0,345.9
200.0,12070,-53.7,-74.7,6,0.01,290,144,347.6,347.6,347.6
190.0,12398,-56.9,-74.9,9,0.01,290,144,347.6,347.6,347.6
181.0,12703,-58.3,-76.3,8,0.01,290,144,350.2,350.2,350.2
171.0,13061,-59.9,-77.9,8,0.01,285,138,353.2,353.2,353.2
160.0,13473,-63.5,-78.7,11,0.01,280,131,353.9,353.9,353.9
150.0,13870,-63.1,-79.4,9,0.00,275,125,361.2,361.2,361.2
143.0,14165,-62.1,-80.0,8,0.00,277,117,367.9,367.9,367.9
133.0,14611,-64.9,-80.8,10,0.00,279,105,370.6,370.6,370.6
128.0,14846,-64.5,-81.2,8,0.00,280,99,375.5,375.5,375.5
122.0,15141,-63.9,-81.8,7,0.00,275,82,381.7,381.7,381.7
111.0,15721,-62.8,-82.9,5,0.00,275,51,394.2,394.2,394.2
108.0,15889,-62.5,-83.2,5,0.00,280,52,397.9,397.9,397.9
100.0,16360,-66.3,-84.1,7,0.00,295,56,399.4,399.4,399.4
95.0,16672,-65.4,-84.7,5,0.00,280,65,407.0,407.1,407.0
92.4,16841,-64.9,-85.0,5,0.00,275,56,411.2,411.3,411.2
89.1,17065,-61.1,-85.4,3,0.00,270,43,423.1,423.1,423.1
84.0,17428,-62.6,-86.1,3,0.00,260,23,427.3,427.3,427.3
77.0,17964,-64.8,-87.1,3,0.00,305,17,433.4,433.5,433.4
76.7,17988,-64.9,-87.2,3,0.00,304,17,433.7,433.7,433.7
70.0,18550,-61.9,-88.2,2,0.00,285,22,451.6,451.6,451.6
67.0,18823,-60.7,-88.7,1,0.00,275,11,459.9,459.9,459.9
60.4,19470,-57.9,-89.9,1,0.00,332,7,480.0,480.0,480.0
53.8,20193,-60.7,-89.9,1,0.00,36,2,489.7,489.7,489.7
52.0,20405,-59.9,-89.9,1,0.00,55,1,496.4,496.4,496.4
50.0,20650,-58.9,-89.9,1,0.00,45,4,504.2,504.3,504.2
47.0,21040,-58.4,-89.8,1,0.00,30,10,514.5,514.5,514.5
42.1,21734,-57.5,-89.5,1,0.00,64,10,533.1,533.1,533.1
42.0,21749,-57.3,-89.4,1,0.00,65,10,533.9,533.9,533.9
40.0,22062,-54.2,-86.8,1,0.01,110,11,549.4,549.4,549.4
39.0,22223,-52.5,-85.5,1,0.01,115,16,557.5,557.6,557.5
37.0,22566,-51.8,-85.2,1,0.01,75,23,567.7,567.8,567.7
36.0,22744,-51.5,-85.0,1,0.01,70,28,573.1,573.1,573.1
34.0,23115,-50.7,-84.7,1,0.01,70,22,584.4,584.5,584.4
33.9,23134,-50.7,-84.7,1,0.01,70,22,585.0,585.1,585.0
33.0,23309,-50.9,-84.7,1,0.01,75,22,589.1,589.2,589.1
32.0,23510,-51.1,-84.6,1,0.01,110,17,593.7,593.8,593.7
31.0,23716,-51.3,-84.5,1,0.01,70,21,598.6,598.7,598.6
30.0,23930,-51.5,-84.5,1,0.01,65,21,603.6,603.7,603.6
29.0,24149,-51.5,-84.5,1,0.01,80,14,609.6,609.7,609.6
26.0,24855,-51.4,-84.4,1,0.01,75,17,629.0,629.1,629.0
24.0,25372,-51.4,-84.4,1,0.01,100,20,643.7,643.8,643.7
20.0,26550,-51.3,-84.3,1,0.02,65,36,678.4,678.6,678.4
19.4,26748,-51.7,-84.7,1,0.02,,,683.1,683.2,683.1
