Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120319/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.07
Liftedindex,2.70
LIFTcomputedusingvirtualtemperature,2.20
SWEATindex,166.60
Kindex,-8.60
Crosstotalsindex,16.80
Verticaltotalsindex,21.10
Totalstotalsindex,37.90
ConvectiveAvailablePotentialEnergy,0.32
CAPEusingvirtualtemperature,8.22
ConvectiveInhibition,-4.62
CINSusingvirtualtemperature,-1.65
EquilibrumLevel,867.57
EquilibrumLevelusingvirtualtemperature,764.61
LevelofFreeConvection,882.35
LFCTusingvirtualtemperature,897.50
BulkRichardsonNumber,0.04
BulkRichardsonNumberusingCAPV,1.06
Temp[K]oftheLiftedCondensationLevel,288.33
Pres[hPa]oftheLiftedCondensationLevel,916.53
Meanmixedlayerpotentialtemperature,295.61
Meanmixedlayermixingratio,11.98
1000hPato500hPathickness,5705.00
Precipitablewater[mm]forentiresounding,25.71
