PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1020.0,5,24.2,17.2,65,12.25,130,6,295.7,331.1,297.9
1012.0,72,22.0,15.0,64,10.70,128,7,294.1,325.0,296.0
1000.0,174,21.2,15.2,69,10.97,125,9,294.4,326.0,296.3
954.0,581,17.2,14.5,84,10.99,119,17,294.3,326.0,296.2
938.0,726,16.8,11.8,72,9.35,117,20,295.3,322.5,297.0
925.0,845,15.8,11.0,73,8.98,115,22,295.5,321.6,297.1
897.0,1105,13.8,9.5,75,8.37,115,23,296.0,320.5,297.5
886.0,1209,13.1,7.4,68,7.32,115,23,296.3,317.9,297.6
869.0,1372,12.0,4.0,58,5.90,117,23,296.8,314.4,297.9
853.0,1528,10.6,7.5,81,7.68,120,22,296.9,319.6,298.3
850.0,1557,10.4,6.6,77,7.24,120,22,297.0,318.4,298.3
828.0,1775,9.4,7.1,86,7.70,123,24,298.2,321.0,299.6
817.0,1886,9.1,4.6,74,6.56,125,25,299.0,318.6,300.2
809.0,1968,8.8,2.8,66,5.82,129,24,299.6,317.1,300.6
766.0,2419,7.2,2.2,71,5.89,148,20,302.5,320.5,303.6
742.0,2680,5.3,0.9,74,5.55,160,18,303.2,320.2,304.2
734.0,2768,4.6,0.5,75,5.44,155,15,303.4,320.1,304.4
725.0,2869,4.8,-2.2,60,4.51,148,12,304.7,318.8,305.5
721.0,2914,4.4,-1.6,65,4.74,146,10,304.7,319.5,305.6
720.0,2926,4.4,-2.1,63,4.58,145,10,304.9,319.1,305.7
713.0,3005,4.4,-5.6,48,3.55,147,9,305.7,317.0,306.4
706.0,3085,5.0,-9.0,36,2.75,148,8,307.2,316.1,307.8
700.0,3155,4.6,-10.4,33,2.49,150,7,307.6,315.6,308.0
671.0,3498,2.6,-15.4,25,1.73,174,6,309.1,314.8,309.4
650.0,3756,4.8,-42.2,2,0.14,192,5,314.4,314.9,314.4
622.0,4113,3.2,-45.8,1,0.10,218,4,316.5,316.9,316.5
598.0,4424,1.0,-45.7,2,0.11,240,3,317.5,317.9,317.5
555.0,5015,-3.2,-45.4,2,0.12,275,12,319.4,319.9,319.4
500.0,5840,-9.1,-45.1,4,0.14,270,17,321.9,322.4,321.9
