Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141221/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.78
Liftedindex,0.56
LIFTcomputedusingvirtualtemperature,0.14
SWEATindex,134.39
Kindex,23.60
Crosstotalsindex,20.40
Verticaltotalsindex,23.90
Totalstotalsindex,44.30
ConvectiveAvailablePotentialEnergy,69.18
CAPEusingvirtualtemperature,92.55
ConvectiveInhibition,-27.36
CINSusingvirtualtemperature,-17.67
EquilibrumLevel,313.78
EquilibrumLevelusingvirtualtemperature,313.34
LevelofFreeConvection,787.63
LFCTusingvirtualtemperature,808.77
BulkRichardsonNumber,2.47
BulkRichardsonNumberusingCAPV,3.30
Temp[K]oftheLiftedCondensationLevel,286.39
Pres[hPa]oftheLiftedCondensationLevel,887.10
Meanmixedlayerpotentialtemperature,296.38
Meanmixedlayermixingratio,10.91
1000hPato500hPathickness,5661.00
Precipitablewater[mm]forentiresounding,31.34
