Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110320/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.00
Liftedindex,0.71
LIFTcomputedusingvirtualtemperature,0.51
SWEATindex,223.41
Kindex,35.10
Crosstotalsindex,20.50
Verticaltotalsindex,21.30
Totalstotalsindex,41.80
ConvectiveAvailablePotentialEnergy,15.25
CAPEusingvirtualtemperature,20.55
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
EquilibrumLevel,416.20
EquilibrumLevelusingvirtualtemperature,411.23
LevelofFreeConvection,962.28
LFCTusingvirtualtemperature,964.12
BulkRichardsonNumber,0.74
BulkRichardsonNumberusingCAPV,1.00
Temp[K]oftheLiftedCondensationLevel,293.85
Pres[hPa]oftheLiftedCondensationLevel,975.53
Meanmixedlayerpotentialtemperature,295.95
Meanmixedlayermixingratio,16.03
1000hPato500hPathickness,5753.00
Precipitablewater[mm]forentiresounding,55.15
