Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161227/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.12
Liftedindex,1.18
LIFTcomputedusingvirtualtemperature,0.70
SWEATindex,155.80
Kindex,-1.30
Crosstotalsindex,18.90
Verticaltotalsindex,21.30
Totalstotalsindex,40.20
ConvectiveAvailablePotentialEnergy,28.99
CAPEusingvirtualtemperature,52.18
ConvectiveInhibition,-4.12
CINSusingvirtualtemperature,-1.07
EquilibrumLevel,416.09
EquilibrumLevelusingvirtualtemperature,412.73
LevelofFreeConvection,893.04
LFCTusingvirtualtemperature,898.24
BulkRichardsonNumber,78.55
BulkRichardsonNumberusingCAPV,141.39
Temp[K]oftheLiftedCondensationLevel,289.00
Pres[hPa]oftheLiftedCondensationLevel,909.93
Meanmixedlayerpotentialtemperature,296.91
Meanmixedlayermixingratio,12.61
1000hPato500hPathickness,5700.00
Precipitablewater[mm]forentiresounding,26.65
