PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1012.0,5,27.2,18.2,58,13.17,25,8,299.3,338.0,301.7
1000.0,110,24.8,17.8,65,12.99,55,2,297.9,335.9,300.3
999.0,119,24.6,17.6,65,12.84,54,2,297.8,335.3,300.1
940.0,649,19.4,16.4,83,12.67,0,0,297.8,334.7,300.0
938.0,668,19.2,16.4,84,12.66,339,1,297.8,334.7,300.0
926.0,779,19.0,15.7,81,12.26,215,4,298.6,334.6,300.8
925.0,788,19.0,15.6,81,12.19,205,4,298.7,334.5,300.9
909.0,938,19.2,13.2,68,10.59,185,10,300.4,331.8,302.3
895.0,1073,20.6,14.6,68,11.81,188,15,303.2,338.5,305.4
886.0,1160,22.4,-8.3,12,2.32,190,18,305.9,313.5,306.4
883.0,1190,23.0,-16.0,6,1.25,188,19,306.9,311.1,307.1
871.0,1308,22.2,3.2,29,5.56,178,21,307.2,324.6,308.3
862.0,1398,22.0,2.4,27,5.29,170,23,307.9,324.5,308.9
856.0,1459,21.8,1.8,27,5.12,172,24,308.4,324.5,309.3
850.0,1520,21.4,2.4,29,5.38,175,25,308.6,325.5,309.6
795.0,2094,16.6,2.6,39,5.84,156,30,309.4,327.7,310.5
779.0,2266,16.0,-5.6,22,3.25,150,32,310.6,321.1,311.2
734.0,2770,14.4,-29.6,3,0.45,147,29,314.1,315.8,314.2
714.0,3002,12.4,-11.6,18,2.21,146,28,314.4,321.9,314.8
700.0,3168,11.6,-15.4,14,1.66,145,27,315.3,321.0,315.6
699.0,3180,11.6,-15.7,13,1.61,145,27,315.4,320.9,315.7
628.0,4069,8.4,-40.6,2,0.18,164,21,321.6,322.3,321.6
626.0,4095,8.2,-39.5,2,0.20,165,21,321.7,322.4,321.7
600.0,4444,5.8,-25.2,9,0.83,141,17,322.8,325.8,322.9
599.0,4457,5.7,-25.3,9,0.82,140,17,322.8,325.9,323.0
500.0,5910,-3.5,-37.5,5,0.31,175,20,328.7,329.9,328.8
493.0,6019,-4.3,-38.4,5,0.28,180,20,329.1,330.2,329.2
469.0,6403,-6.9,-41.5,4,0.22,165,18,330.5,331.4,330.5
440.0,6895,-10.4,-45.5,4,0.15,190,14,332.2,332.9,332.3
423.0,7199,-12.5,-48.0,3,0.12,175,13,333.3,333.8,333.3
407.0,7496,-14.6,-50.4,3,0.09,190,16,334.3,334.7,334.3
400.0,7630,-15.5,-51.5,3,0.08,175,17,334.8,335.1,334.8
385.0,7918,-17.1,-46.1,6,0.16,170,16,336.3,337.0,336.4
384.0,7937,-17.3,-46.3,6,0.16,170,16,336.4,337.0,336.4
345.0,8730,-23.8,-52.8,5,0.08,190,24,338.0,338.4,338.0
343.0,8773,-24.1,-53.1,5,0.08,189,24,338.1,338.5,338.1
329.0,9077,-25.6,-53.8,5,0.08,180,20,340.1,340.5,340.1
326.0,9143,-25.9,-53.9,5,0.08,175,20,340.6,340.9,340.6
318.0,9322,-27.3,-53.8,6,0.08,160,20,341.0,341.4,341.0
300.0,9740,-30.7,-53.7,9,0.09,165,25,342.0,342.4,342.0
284.0,10126,-34.1,-58.1,7,0.05,168,25,342.5,342.8,342.5
272.0,10428,-34.7,-64.7,3,0.02,171,26,345.9,346.0,345.9
252.0,10955,-39.0,-62.7,6,0.03,175,26,347.1,347.2,347.1
250.0,11010,-39.5,-62.5,7,0.03,170,26,347.2,347.4,347.2
233.0,11484,-43.5,-65.6,7,0.02,150,21,348.2,348.3,348.2
219.0,11901,-47.0,-68.3,7,0.02,160,20,349.0,349.1,349.0
214.0,12056,-48.3,-69.3,7,0.02,170,21,349.3,349.4,349.3
209.0,12211,-49.4,-69.3,8,0.02,180,22,350.0,350.1,350.0
200.0,12500,-51.3,-69.3,10,0.02,165,23,351.4,351.4,351.4
192.0,12759,-53.1,-71.3,9,0.01,160,20,352.6,352.6,352.6
170.0,13533,-58.6,-77.4,7,0.01,190,24,356.0,356.1,356.0
165.0,13723,-59.9,-78.9,7,0.00,191,25,356.8,356.9,356.8
152.0,14229,-64.1,,,,194,28,358.1,,358.1
150.0,14310,-63.9,,,,195,28,359.8,,359.8
146.0,14471,-64.7,,,,195,29,361.2,,361.2
136.0,14895,-66.8,,,,175,25,364.9,,364.9
118.0,15742,-71.0,,,,165,21,372.3,,372.3
112.0,16054,-72.5,,,,145,15,375.0,,375.0
108.0,16271,-73.6,,,,165,15,376.9,,376.9
102.0,16612,-75.3,,,,170,20,379.8,,379.8
100.0,16730,-75.9,,,,150,21,380.8,,380.8
97.0,16904,-76.8,,,,130,18,382.3,,382.3
91.0,17269,-78.8,,,,130,18,385.4,,385.4
89.6,17358,-79.3,,,,120,16,386.2,,386.2
87.0,17526,-78.7,,,,85,16,390.7,,390.7
84.0,17727,-78.0,,,,110,15,396.1,,396.1
81.0,17934,-77.2,,,,115,5,401.8,,401.8
78.0,18150,-76.4,,,,95,14,407.7,,407.7
77.5,18187,-76.3,,,,92,15,408.8,,408.8
75.0,18375,-77.0,,,,75,18,411.1,,411.1
71.4,18656,-78.1,,,,93,14,414.6,,414.6
71.0,18689,-77.4,,,,95,13,416.8,,416.8
70.0,18770,-75.7,,,,85,17,422.1,,422.1
69.3,18828,-74.5,,,,85,18,425.9,,425.9
67.0,19023,-75.2,,,,85,23,428.6,,428.6
64.0,19288,-76.1,,,,65,21,432.3,,432.3
62.6,19415,-76.5,,,,71,20,434.0,,434.0
58.4,19815,-75.7,,,,88,18,444.5,,444.5
58.0,19855,-75.0,,,,90,18,446.9,,446.9
56.0,20060,-71.7,,,,65,17,459.1,,459.1
55.8,20081,-71.3,,,,66,16,460.4,,460.4
54.0,20275,-70.9,,,,75,11,465.6,,465.6
52.0,20498,-70.5,,,,100,17,471.6,,471.6
51.0,20613,-70.3,,,,90,24,474.7,,474.7
50.0,20730,-70.1,,,,70,20,477.9,,477.9
48.9,20862,-69.9,,,,75,21,481.4,,481.4
48.0,20975,-68.9,,,,80,21,486.3,,486.3
46.0,21234,-66.7,,,,60,17,497.6,,497.6
45.0,21368,-65.6,,,,75,16,503.5,,503.5
42.0,21787,-62.0,,,,70,25,522.4,,522.4
41.0,21933,-60.7,,,,75,30,529.2,,529.2
40.0,22089,-60.0,,,,80,36,534.6,,534.6
38.0,22413,-58.7,,,,90,33,546.0,,546.0
36.0,22754,-57.2,,,,80,35,558.2,,558.2
32.3,23438,-54.3,,,,87,28,583.6,,583.6
31.0,23701,-54.8,,,,90,26,589.1,,589.1
30.8,23742,-54.9,,,,91,26,589.9,,589.9
30.0,23910,-54.7,,,,95,27,594.9,,594.9
29.0,24128,-54.6,,,,100,26,600.9,,600.9
