Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141125/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.63
Liftedindex,5.16
LIFTcomputedusingvirtualtemperature,4.70
SWEATindex,154.60
Kindex,-10.70
Crosstotalsindex,16.50
Verticaltotalsindex,24.50
Totalstotalsindex,41.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.50
Pres[hPa]oftheLiftedCondensationLevel,883.86
Meanmixedlayerpotentialtemperature,296.80
Meanmixedlayermixingratio,11.03
1000hPato500hPathickness,5745.00
Precipitablewater[mm]forentiresounding,24.23
