Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110101/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-1.10
Liftedindex,0.53
LIFTcomputedusingvirtualtemperature,-0.15
SWEATindex,261.42
Kindex,31.60
Crosstotalsindex,22.60
Verticaltotalsindex,22.90
Totalstotalsindex,45.50
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,6.12
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
EquilibrumLevel,966.77
EquilibrumLevelusingvirtualtemperature,471.37
LevelofFreeConvection,980.84
LFCTusingvirtualtemperature,980.84
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.17
Temp[K]oftheLiftedCondensationLevel,293.18
Pres[hPa]oftheLiftedCondensationLevel,980.84
Meanmixedlayerpotentialtemperature,294.82
Meanmixedlayermixingratio,15.29
1000hPato500hPathickness,5755.00
Precipitablewater[mm]forentiresounding,45.13
