Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141112/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.13
Liftedindex,-0.99
LIFTcomputedusingvirtualtemperature,-1.50
SWEATindex,127.79
Kindex,27.50
Crosstotalsindex,19.10
Verticaltotalsindex,25.10
Totalstotalsindex,44.20
ConvectiveAvailablePotentialEnergy,300.69
CAPEusingvirtualtemperature,386.38
ConvectiveInhibition,-5.78
CINSusingvirtualtemperature,-3.69
EquilibrumLevel,250.51
EquilibrumLevelusingvirtualtemperature,250.48
LevelofFreeConvection,893.78
LFCTusingvirtualtemperature,904.41
BulkRichardsonNumber,8.53
BulkRichardsonNumberusingCAPV,10.97
Temp[K]oftheLiftedCondensationLevel,289.60
Pres[hPa]oftheLiftedCondensationLevel,939.81
Meanmixedlayerpotentialtemperature,294.80
Meanmixedlayermixingratio,12.69
1000hPato500hPathickness,5675.00
Precipitablewater[mm]forentiresounding,32.23
