Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100210/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.79
Liftedindex,1.13
LIFTcomputedusingvirtualtemperature,0.52
SWEATindex,177.80
Kindex,-7.60
Crosstotalsindex,19.00
Verticaltotalsindex,20.50
Totalstotalsindex,39.50
ConvectiveAvailablePotentialEnergy,44.56
CAPEusingvirtualtemperature,60.77
ConvectiveInhibition,-12.73
CINSusingvirtualtemperature,-5.94
EquilibrumLevel,744.26
EquilibrumLevelusingvirtualtemperature,741.19
LevelofFreeConvection,891.34
LFCTusingvirtualtemperature,904.26
BulkRichardsonNumber,140.85
BulkRichardsonNumberusingCAPV,192.11
Temp[K]oftheLiftedCondensationLevel,290.73
Pres[hPa]oftheLiftedCondensationLevel,930.20
Meanmixedlayerpotentialtemperature,296.82
Meanmixedlayermixingratio,13.81
1000hPato500hPathickness,5716.00
Precipitablewater[mm]forentiresounding,33.35
