Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130222/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.46
Liftedindex,1.64
LIFTcomputedusingvirtualtemperature,1.43
SWEATindex,235.60
Kindex,30.00
Crosstotalsindex,21.10
Verticaltotalsindex,23.10
Totalstotalsindex,44.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,287.22
Pres[hPa]oftheLiftedCondensationLevel,886.88
Meanmixedlayerpotentialtemperature,297.25
Meanmixedlayermixingratio,11.52
1000hPato500hPathickness,5697.00
Precipitablewater[mm]forentiresounding,42.76
