Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150824/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.34
Liftedindex,2.68
LIFTcomputedusingvirtualtemperature,2.37
SWEATindex,162.81
Kindex,22.90
Crosstotalsindex,20.50
Verticaltotalsindex,25.50
Totalstotalsindex,46.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.46
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-270.12
EquilibrumLevelusingvirtualtemperature,612.09
LFCTusingvirtualtemperature,621.18
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.01
Temp[K]oftheLiftedCondensationLevel,286.28
Pres[hPa]oftheLiftedCondensationLevel,933.94
Meanmixedlayerpotentialtemperature,291.94
Meanmixedlayermixingratio,10.27
1000hPato500hPathickness,5626.00
Precipitablewater[mm]forentiresounding,29.00
