Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140129/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.09
Liftedindex,7.32
LIFTcomputedusingvirtualtemperature,6.89
SWEATindex,184.42
Kindex,-21.10
Crosstotalsindex,16.10
Verticaltotalsindex,16.70
Totalstotalsindex,32.80
ConvectiveAvailablePotentialEnergy,0.38
CAPEusingvirtualtemperature,1.15
ConvectiveInhibition,-9.08
CINSusingvirtualtemperature,-7.09
EquilibrumLevel,835.35
EquilibrumLevelusingvirtualtemperature,816.70
LevelofFreeConvection,856.86
LFCTusingvirtualtemperature,861.49
BulkRichardsonNumber,0.15
BulkRichardsonNumberusingCAPV,0.45
Temp[K]oftheLiftedCondensationLevel,286.09
Pres[hPa]oftheLiftedCondensationLevel,893.87
Meanmixedlayerpotentialtemperature,295.42
Meanmixedlayermixingratio,10.61
1000hPato500hPathickness,5724.00
Precipitablewater[mm]forentiresounding,25.04
