Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100218/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.53
Liftedindex,3.83
LIFTcomputedusingvirtualtemperature,3.24
SWEATindex,179.39
Kindex,25.00
Crosstotalsindex,16.80
Verticaltotalsindex,19.30
Totalstotalsindex,36.10
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.40
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-15.66
EquilibrumLevelusingvirtualtemperature,824.42
LFCTusingvirtualtemperature,842.20
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.03
Temp[K]oftheLiftedCondensationLevel,289.50
Pres[hPa]oftheLiftedCondensationLevel,910.70
Meanmixedlayerpotentialtemperature,297.35
Meanmixedlayermixingratio,13.02
1000hPato500hPathickness,5737.00
Precipitablewater[mm]forentiresounding,39.71
