Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140423/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.89
Liftedindex,1.53
LIFTcomputedusingvirtualtemperature,1.15
SWEATindex,29.00
Kindex,-20.30
Crosstotalsindex,5.30
Verticaltotalsindex,24.30
Totalstotalsindex,29.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,13.69
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-17.38
EquilibrumLevelusingvirtualtemperature,413.39
LFCTusingvirtualtemperature,829.33
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,6.73
Temp[K]oftheLiftedCondensationLevel,285.74
Pres[hPa]oftheLiftedCondensationLevel,889.00
Meanmixedlayerpotentialtemperature,295.52
Meanmixedlayermixingratio,10.42
1000hPato500hPathickness,5645.00
Precipitablewater[mm]forentiresounding,16.93
