Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120623/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.68
Liftedindex,19.30
LIFTcomputedusingvirtualtemperature,19.28
SWEATindex,123.41
Kindex,19.70
Crosstotalsindex,12.90
Verticaltotalsindex,19.90
Totalstotalsindex,32.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,271.13
Pres[hPa]oftheLiftedCondensationLevel,821.55
Meanmixedlayerpotentialtemperature,286.81
Meanmixedlayermixingratio,4.05
1000hPato500hPathickness,5585.00
Precipitablewater[mm]forentiresounding,22.60
