Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100629/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,16.26
Liftedindex,17.56
LIFTcomputedusingvirtualtemperature,17.66
SWEATindex,118.01
Kindex,-50.50
Crosstotalsindex,-24.50
Verticaltotalsindex,24.50
Totalstotalsindex,0.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,264.75
Pres[hPa]oftheLiftedCondensationLevel,760.51
Meanmixedlayerpotentialtemperature,286.31
Meanmixedlayermixingratio,2.90
1000hPato500hPathickness,5558.00
Precipitablewater[mm]forentiresounding,6.85
