Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160415/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.68
Liftedindex,6.46
LIFTcomputedusingvirtualtemperature,6.16
SWEATindex,126.61
Kindex,-3.60
Crosstotalsindex,15.60
Verticaltotalsindex,19.10
Totalstotalsindex,34.70
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-28.03
EquilibrumLevelusingvirtualtemperature,806.76
LFCTusingvirtualtemperature,809.78
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.67
Pres[hPa]oftheLiftedCondensationLevel,897.51
Meanmixedlayerpotentialtemperature,293.61
Meanmixedlayermixingratio,9.60
1000hPato500hPathickness,5670.00
Precipitablewater[mm]forentiresounding,19.81
