Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101025/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.43
Liftedindex,-1.46
LIFTcomputedusingvirtualtemperature,-1.90
SWEATindex,128.59
Kindex,13.10
Crosstotalsindex,21.30
Verticaltotalsindex,25.30
Totalstotalsindex,46.60
ConvectiveAvailablePotentialEnergy,415.07
CAPEusingvirtualtemperature,548.61
ConvectiveInhibition,-4.93
CINSusingvirtualtemperature,-2.69
EquilibrumLevel,306.98
EquilibrumLevelusingvirtualtemperature,306.59
LevelofFreeConvection,915.58
LFCTusingvirtualtemperature,926.19
BulkRichardsonNumber,15.76
BulkRichardsonNumberusingCAPV,20.83
Temp[K]oftheLiftedCondensationLevel,288.23
Pres[hPa]oftheLiftedCondensationLevel,940.77
Meanmixedlayerpotentialtemperature,293.32
Meanmixedlayermixingratio,11.61
1000hPato500hPathickness,5602.00
Precipitablewater[mm]forentiresounding,25.87
