Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160710/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.24
Liftedindex,13.44
LIFTcomputedusingvirtualtemperature,13.29
SWEATindex,60.00
Kindex,-25.90
Crosstotalsindex,10.50
Verticaltotalsindex,18.50
Totalstotalsindex,29.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,277.88
Pres[hPa]oftheLiftedCondensationLevel,871.13
Meanmixedlayerpotentialtemperature,289.07
Meanmixedlayermixingratio,6.21
1000hPato500hPathickness,5623.00
Precipitablewater[mm]forentiresounding,13.02
