Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140211/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.23
Liftedindex,4.55
LIFTcomputedusingvirtualtemperature,4.13
SWEATindex,146.39
Kindex,-1.10
Crosstotalsindex,17.50
Verticaltotalsindex,19.70
Totalstotalsindex,37.20
ConvectiveAvailablePotentialEnergy,0.12
CAPEusingvirtualtemperature,0.79
ConvectiveInhibition,-15.27
CINSusingvirtualtemperature,-10.12
EquilibrumLevel,836.97
EquilibrumLevelusingvirtualtemperature,834.15
LevelofFreeConvection,845.27
LFCTusingvirtualtemperature,849.28
BulkRichardsonNumber,0.02
BulkRichardsonNumberusingCAPV,0.12
Temp[K]oftheLiftedCondensationLevel,285.32
Pres[hPa]oftheLiftedCondensationLevel,871.84
Meanmixedlayerpotentialtemperature,296.73
Meanmixedlayermixingratio,10.33
1000hPato500hPathickness,5726.00
Precipitablewater[mm]forentiresounding,23.95
