Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110609/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,15.84
Liftedindex,18.71
LIFTcomputedusingvirtualtemperature,19.00
SWEATindex,108.99
Kindex,-2.40
Crosstotalsindex,-9.30
Verticaltotalsindex,23.70
Totalstotalsindex,14.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,266.47
Pres[hPa]oftheLiftedCondensationLevel,791.68
Meanmixedlayerpotentialtemperature,284.88
Meanmixedlayermixingratio,2.95
1000hPato500hPathickness,5554.00
Precipitablewater[mm]forentiresounding,16.97
