Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151218/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.59
Liftedindex,2.61
LIFTcomputedusingvirtualtemperature,2.14
SWEATindex,161.22
Kindex,-5.50
Crosstotalsindex,18.30
Verticaltotalsindex,19.90
Totalstotalsindex,38.20
ConvectiveAvailablePotentialEnergy,55.39
CAPEusingvirtualtemperature,69.11
ConvectiveInhibition,-0.61
CINSusingvirtualtemperature,0.00
EquilibrumLevel,751.11
EquilibrumLevelusingvirtualtemperature,749.32
LevelofFreeConvection,908.05
LFCTusingvirtualtemperature,910.63
BulkRichardsonNumber,16.78
BulkRichardsonNumberusingCAPV,20.94
Temp[K]oftheLiftedCondensationLevel,288.01
Pres[hPa]oftheLiftedCondensationLevel,910.63
Meanmixedlayerpotentialtemperature,295.83
Meanmixedlayermixingratio,11.81
1000hPato500hPathickness,5671.00
Precipitablewater[mm]forentiresounding,28.56
