Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150913/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.22
Liftedindex,2.44
LIFTcomputedusingvirtualtemperature,2.19
SWEATindex,96.59
Kindex,-11.80
Crosstotalsindex,21.20
Verticaltotalsindex,22.90
Totalstotalsindex,44.10
ConvectiveAvailablePotentialEnergy,13.81
CAPEusingvirtualtemperature,18.24
ConvectiveInhibition,-11.81
CINSusingvirtualtemperature,-7.58
EquilibrumLevel,825.98
EquilibrumLevelusingvirtualtemperature,825.08
LevelofFreeConvection,875.68
LFCTusingvirtualtemperature,884.47
BulkRichardsonNumber,7.42
BulkRichardsonNumberusingCAPV,9.80
Temp[K]oftheLiftedCondensationLevel,282.89
Pres[hPa]oftheLiftedCondensationLevel,907.37
Meanmixedlayerpotentialtemperature,290.87
Meanmixedlayermixingratio,8.42
1000hPato500hPathickness,5565.00
Precipitablewater[mm]forentiresounding,16.12
