Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130719/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.34
Liftedindex,3.97
LIFTcomputedusingvirtualtemperature,3.72
SWEATindex,138.61
Kindex,7.20
Crosstotalsindex,19.00
Verticaltotalsindex,20.90
Totalstotalsindex,39.90
ConvectiveAvailablePotentialEnergy,14.71
CAPEusingvirtualtemperature,28.59
ConvectiveInhibition,-17.81
CINSusingvirtualtemperature,-14.31
EquilibrumLevel,641.19
EquilibrumLevelusingvirtualtemperature,638.11
LevelofFreeConvection,878.38
LFCTusingvirtualtemperature,890.05
BulkRichardsonNumber,0.35
BulkRichardsonNumberusingCAPV,0.67
Temp[K]oftheLiftedCondensationLevel,286.46
Pres[hPa]oftheLiftedCondensationLevel,950.62
Meanmixedlayerpotentialtemperature,290.65
Meanmixedlayermixingratio,10.22
1000hPato500hPathickness,5594.00
Precipitablewater[mm]forentiresounding,22.50
