Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130116/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.04
Liftedindex,8.49
LIFTcomputedusingvirtualtemperature,8.10
SWEATindex,148.02
Kindex,1.30
Crosstotalsindex,13.30
Verticaltotalsindex,16.30
Totalstotalsindex,29.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.45
Pres[hPa]oftheLiftedCondensationLevel,873.63
Meanmixedlayerpotentialtemperature,296.69
Meanmixedlayermixingratio,10.41
1000hPato500hPathickness,5725.00
Precipitablewater[mm]forentiresounding,27.25
