Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160421/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.06
Liftedindex,5.30
LIFTcomputedusingvirtualtemperature,4.89
SWEATindex,119.00
Kindex,17.20
Crosstotalsindex,14.80
Verticaltotalsindex,19.70
Totalstotalsindex,34.50
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,5.23
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-47.27
EquilibrumLevelusingvirtualtemperature,725.80
LFCTusingvirtualtemperature,768.10
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.34
Temp[K]oftheLiftedCondensationLevel,287.19
Pres[hPa]oftheLiftedCondensationLevel,910.23
Meanmixedlayerpotentialtemperature,295.03
Meanmixedlayermixingratio,11.21
1000hPato500hPathickness,5684.00
Precipitablewater[mm]forentiresounding,29.09
