Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140213/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.57
Liftedindex,4.45
LIFTcomputedusingvirtualtemperature,3.98
SWEATindex,160.99
Kindex,18.40
Crosstotalsindex,16.00
Verticaltotalsindex,19.90
Totalstotalsindex,35.90
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.03
ConvectiveInhibition,-31.80
CINSusingvirtualtemperature,-21.86
EquilibrumLevel,822.73
EquilibrumLevelusingvirtualtemperature,822.10
LevelofFreeConvection,825.74
LFCTusingvirtualtemperature,832.11
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.91
Pres[hPa]oftheLiftedCondensationLevel,880.04
Meanmixedlayerpotentialtemperature,297.59
Meanmixedlayermixingratio,11.38
1000hPato500hPathickness,5731.00
Precipitablewater[mm]forentiresounding,30.17
