Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140401/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.21
Liftedindex,3.01
LIFTcomputedusingvirtualtemperature,2.56
SWEATindex,31.00
Kindex,17.30
Crosstotalsindex,8.30
Verticaltotalsindex,22.30
Totalstotalsindex,30.60
ConvectiveAvailablePotentialEnergy,0.20
CAPEusingvirtualtemperature,9.62
ConvectiveInhibition,-80.59
CINSusingvirtualtemperature,-41.42
EquilibrumLevel,680.11
EquilibrumLevelusingvirtualtemperature,667.23
LevelofFreeConvection,735.01
LFCTusingvirtualtemperature,749.54
BulkRichardsonNumber,0.04
BulkRichardsonNumberusingCAPV,1.99
Temp[K]oftheLiftedCondensationLevel,287.63
Pres[hPa]oftheLiftedCondensationLevel,901.66
Meanmixedlayerpotentialtemperature,296.27
Meanmixedlayermixingratio,11.64
1000hPato500hPathickness,5694.00
Precipitablewater[mm]forentiresounding,29.17
