Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100406/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.72
Liftedindex,2.27
LIFTcomputedusingvirtualtemperature,2.07
SWEATindex,141.39
Kindex,20.90
Crosstotalsindex,19.50
Verticaltotalsindex,21.70
Totalstotalsindex,41.20
ConvectiveAvailablePotentialEnergy,5.61
CAPEusingvirtualtemperature,24.45
ConvectiveInhibition,-20.59
CINSusingvirtualtemperature,-15.23
EquilibrumLevel,693.85
EquilibrumLevelusingvirtualtemperature,683.97
LevelofFreeConvection,879.27
LFCTusingvirtualtemperature,885.91
BulkRichardsonNumber,15.68
BulkRichardsonNumberusingCAPV,68.32
Temp[K]oftheLiftedCondensationLevel,286.97
Pres[hPa]oftheLiftedCondensationLevel,918.83
Meanmixedlayerpotentialtemperature,294.01
Meanmixedlayermixingratio,10.94
1000hPato500hPathickness,5646.00
Precipitablewater[mm]forentiresounding,31.22
