Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150505/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.98
Liftedindex,11.70
LIFTcomputedusingvirtualtemperature,11.28
SWEATindex,156.40
Kindex,-1.30
Crosstotalsindex,10.90
Verticaltotalsindex,14.50
Totalstotalsindex,25.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.94
Pres[hPa]oftheLiftedCondensationLevel,915.70
Meanmixedlayerpotentialtemperature,294.27
Meanmixedlayermixingratio,10.95
1000hPato500hPathickness,5737.00
Precipitablewater[mm]forentiresounding,25.77
