Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100426/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.64
Liftedindex,11.41
LIFTcomputedusingvirtualtemperature,11.23
SWEATindex,69.02
Kindex,-31.30
Crosstotalsindex,8.30
Verticaltotalsindex,19.30
Totalstotalsindex,27.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,278.72
Pres[hPa]oftheLiftedCondensationLevel,849.04
Meanmixedlayerpotentialtemperature,292.08
Meanmixedlayermixingratio,6.77
1000hPato500hPathickness,5647.00
Precipitablewater[mm]forentiresounding,14.27
