Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150609/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.94
Liftedindex,7.55
LIFTcomputedusingvirtualtemperature,7.38
SWEATindex,109.38
Kindex,-8.40
Crosstotalsindex,19.60
Verticaltotalsindex,20.90
Totalstotalsindex,40.50
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,281.52
Pres[hPa]oftheLiftedCondensationLevel,893.22
Meanmixedlayerpotentialtemperature,290.77
Meanmixedlayermixingratio,7.79
1000hPato500hPathickness,5643.00
Precipitablewater[mm]forentiresounding,17.91
