Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120906/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.41
Liftedindex,11.06
LIFTcomputedusingvirtualtemperature,10.86
SWEATindex,117.40
Kindex,-1.20
Crosstotalsindex,11.60
Verticaltotalsindex,16.50
Totalstotalsindex,28.10
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.10
Pres[hPa]oftheLiftedCondensationLevel,863.47
Meanmixedlayerpotentialtemperature,292.11
Meanmixedlayermixingratio,7.33
1000hPato500hPathickness,5638.00
Precipitablewater[mm]forentiresounding,15.79
