Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140617/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,14.48
Liftedindex,12.99
LIFTcomputedusingvirtualtemperature,12.87
SWEATindex,68.01
Kindex,-24.50
Crosstotalsindex,-1.30
Verticaltotalsindex,23.70
Totalstotalsindex,22.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,276.90
Pres[hPa]oftheLiftedCondensationLevel,884.63
Meanmixedlayerpotentialtemperature,286.79
Meanmixedlayermixingratio,5.71
1000hPato500hPathickness,5584.00
Precipitablewater[mm]forentiresounding,8.69
