Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140115/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.80
Liftedindex,1.79
LIFTcomputedusingvirtualtemperature,1.32
SWEATindex,158.00
Kindex,5.60
Crosstotalsindex,18.60
Verticaltotalsindex,21.10
Totalstotalsindex,39.70
ConvectiveAvailablePotentialEnergy,25.96
CAPEusingvirtualtemperature,45.14
ConvectiveInhibition,-12.19
CINSusingvirtualtemperature,-8.57
EquilibrumLevel,396.24
EquilibrumLevelusingvirtualtemperature,392.17
LevelofFreeConvection,858.31
LFCTusingvirtualtemperature,882.97
BulkRichardsonNumber,6.75
BulkRichardsonNumberusingCAPV,11.73
Temp[K]oftheLiftedCondensationLevel,288.19
Pres[hPa]oftheLiftedCondensationLevel,908.56
Meanmixedlayerpotentialtemperature,296.21
Meanmixedlayermixingratio,12.03
1000hPato500hPathickness,5704.00
Precipitablewater[mm]forentiresounding,28.30
