Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131229/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.03
Liftedindex,-2.29
LIFTcomputedusingvirtualtemperature,-2.95
SWEATindex,113.81
Kindex,13.90
Crosstotalsindex,14.50
Verticaltotalsindex,31.50
Totalstotalsindex,46.00
ConvectiveAvailablePotentialEnergy,609.97
CAPEusingvirtualtemperature,700.78
ConvectiveInhibition,-464.39
CINSusingvirtualtemperature,-360.91
EquilibrumLevel,295.34
EquilibrumLevelusingvirtualtemperature,294.55
LevelofFreeConvection,642.16
LFCTusingvirtualtemperature,654.94
BulkRichardsonNumber,9.41
BulkRichardsonNumberusingCAPV,10.81
Temp[K]oftheLiftedCondensationLevel,290.55
Pres[hPa]oftheLiftedCondensationLevel,903.75
Meanmixedlayerpotentialtemperature,299.09
Meanmixedlayermixingratio,14.05
1000hPato500hPathickness,5759.00
Precipitablewater[mm]forentiresounding,32.69
