Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101115/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.70
Liftedindex,6.29
LIFTcomputedusingvirtualtemperature,5.88
SWEATindex,143.81
Kindex,-7.90
Crosstotalsindex,15.30
Verticaltotalsindex,17.70
Totalstotalsindex,33.00
ConvectiveAvailablePotentialEnergy,3.46
CAPEusingvirtualtemperature,6.77
ConvectiveInhibition,-16.12
CINSusingvirtualtemperature,-5.93
EquilibrumLevel,830.55
EquilibrumLevelusingvirtualtemperature,829.55
LevelofFreeConvection,854.88
LFCTusingvirtualtemperature,867.51
BulkRichardsonNumber,3.83
BulkRichardsonNumberusingCAPV,7.49
Temp[K]oftheLiftedCondensationLevel,286.13
Pres[hPa]oftheLiftedCondensationLevel,894.45
Meanmixedlayerpotentialtemperature,295.41
Meanmixedlayermixingratio,10.64
1000hPato500hPathickness,5702.00
Precipitablewater[mm]forentiresounding,19.87
