Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160229/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.10
Liftedindex,0.29
LIFTcomputedusingvirtualtemperature,-0.36
SWEATindex,224.82
Kindex,15.10
Crosstotalsindex,21.70
Verticaltotalsindex,22.70
Totalstotalsindex,44.40
ConvectiveAvailablePotentialEnergy,29.80
CAPEusingvirtualtemperature,89.15
ConvectiveInhibition,-77.89
CINSusingvirtualtemperature,-45.13
EquilibrumLevel,324.05
EquilibrumLevelusingvirtualtemperature,320.59
LevelofFreeConvection,700.13
LFCTusingvirtualtemperature,736.12
BulkRichardsonNumber,14.51
BulkRichardsonNumberusingCAPV,43.41
Temp[K]oftheLiftedCondensationLevel,291.75
Pres[hPa]oftheLiftedCondensationLevel,946.06
Meanmixedlayerpotentialtemperature,296.42
Meanmixedlayermixingratio,14.48
1000hPato500hPathickness,5734.00
Precipitablewater[mm]forentiresounding,35.86
