Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161011/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.75
Liftedindex,4.01
LIFTcomputedusingvirtualtemperature,3.61
SWEATindex,171.21
Kindex,21.90
Crosstotalsindex,12.30
Verticaltotalsindex,27.30
Totalstotalsindex,39.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.95
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-428.97
EquilibrumLevelusingvirtualtemperature,615.55
LFCTusingvirtualtemperature,633.07
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.01
Temp[K]oftheLiftedCondensationLevel,286.82
Pres[hPa]oftheLiftedCondensationLevel,903.26
Meanmixedlayerpotentialtemperature,295.30
Meanmixedlayermixingratio,11.02
1000hPato500hPathickness,5702.00
Precipitablewater[mm]forentiresounding,26.86
