Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110902/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.23
Liftedindex,1.00
LIFTcomputedusingvirtualtemperature,0.78
SWEATindex,45.01
Kindex,18.10
Crosstotalsindex,18.10
Verticaltotalsindex,25.10
Totalstotalsindex,43.20
ConvectiveAvailablePotentialEnergy,89.54
CAPEusingvirtualtemperature,130.12
ConvectiveInhibition,-10.51
CINSusingvirtualtemperature,-4.36
EquilibrumLevel,616.94
EquilibrumLevelusingvirtualtemperature,610.05
LevelofFreeConvection,890.85
LFCTusingvirtualtemperature,904.43
BulkRichardsonNumber,43.25
BulkRichardsonNumberusingCAPV,62.86
Temp[K]oftheLiftedCondensationLevel,283.94
Pres[hPa]oftheLiftedCondensationLevel,926.93
Meanmixedlayerpotentialtemperature,290.17
Meanmixedlayermixingratio,8.85
1000hPato500hPathickness,5527.00
Precipitablewater[mm]forentiresounding,18.98
