Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140515/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.24
Liftedindex,-0.33
LIFTcomputedusingvirtualtemperature,-0.62
SWEATindex,97.41
Kindex,5.70
Crosstotalsindex,21.90
Verticaltotalsindex,25.50
Totalstotalsindex,47.40
ConvectiveAvailablePotentialEnergy,18.88
CAPEusingvirtualtemperature,38.56
ConvectiveInhibition,-35.52
CINSusingvirtualtemperature,-26.20
EquilibrumLevel,493.85
EquilibrumLevelusingvirtualtemperature,491.68
LevelofFreeConvection,866.51
LFCTusingvirtualtemperature,875.15
BulkRichardsonNumber,5.53
BulkRichardsonNumberusingCAPV,11.30
Temp[K]oftheLiftedCondensationLevel,284.79
Pres[hPa]oftheLiftedCondensationLevel,922.18
Meanmixedlayerpotentialtemperature,291.48
Meanmixedlayermixingratio,9.43
1000hPato500hPathickness,5567.00
Precipitablewater[mm]forentiresounding,19.75
