Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150119/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-3.99
Liftedindex,-5.09
LIFTcomputedusingvirtualtemperature,-6.06
SWEATindex,275.79
Kindex,30.20
Crosstotalsindex,24.80
Verticaltotalsindex,25.30
Totalstotalsindex,50.10
ConvectiveAvailablePotentialEnergy,2147.95
CAPEusingvirtualtemperature,2398.95
ConvectiveInhibition,-4.78
CINSusingvirtualtemperature,-3.62
EquilibrumLevel,185.89
EquilibrumLevelusingvirtualtemperature,185.81
LevelofFreeConvection,885.66
LFCTusingvirtualtemperature,895.65
BulkRichardsonNumber,123.41
BulkRichardsonNumberusingCAPV,137.83
Temp[K]oftheLiftedCondensationLevel,293.95
Pres[hPa]oftheLiftedCondensationLevel,925.39
Meanmixedlayerpotentialtemperature,300.55
Meanmixedlayermixingratio,17.05
1000hPato500hPathickness,5732.00
Precipitablewater[mm]forentiresounding,43.45
