Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100117/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.16
Liftedindex,1.55
LIFTcomputedusingvirtualtemperature,1.37
SWEATindex,168.41
Kindex,30.70
Crosstotalsindex,18.50
Verticaltotalsindex,24.50
Totalstotalsindex,43.00
ConvectiveAvailablePotentialEnergy,9.93
CAPEusingvirtualtemperature,16.50
ConvectiveInhibition,-223.09
CINSusingvirtualtemperature,-181.80
EquilibrumLevel,578.39
EquilibrumLevelusingvirtualtemperature,574.72
LevelofFreeConvection,668.98
LFCTusingvirtualtemperature,682.37
BulkRichardsonNumber,0.68
BulkRichardsonNumberusingCAPV,1.14
Temp[K]oftheLiftedCondensationLevel,288.86
Pres[hPa]oftheLiftedCondensationLevel,894.39
Meanmixedlayerpotentialtemperature,298.23
Meanmixedlayermixingratio,12.72
1000hPato500hPathickness,5727.00
Precipitablewater[mm]forentiresounding,41.57
