Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161002/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,17.42
Liftedindex,13.51
LIFTcomputedusingvirtualtemperature,13.36
SWEATindex,70.01
Kindex,-48.70
Crosstotalsindex,-12.90
Verticaltotalsindex,23.10
Totalstotalsindex,10.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,273.62
Pres[hPa]oftheLiftedCondensationLevel,784.24
Meanmixedlayerpotentialtemperature,293.31
Meanmixedlayermixingratio,5.09
1000hPato500hPathickness,5646.00
Precipitablewater[mm]forentiresounding,7.23
