Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130518/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.23
Liftedindex,8.73
LIFTcomputedusingvirtualtemperature,8.65
SWEATindex,225.39
Kindex,-5.90
Crosstotalsindex,7.70
Verticaltotalsindex,24.70
Totalstotalsindex,32.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,274.18
Pres[hPa]oftheLiftedCondensationLevel,824.95
Meanmixedlayerpotentialtemperature,289.69
Meanmixedlayermixingratio,5.04
1000hPato500hPathickness,5534.00
Precipitablewater[mm]forentiresounding,9.87
