Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151107/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.15
Liftedindex,-1.41
LIFTcomputedusingvirtualtemperature,-1.99
SWEATindex,96.58
Kindex,29.30
Crosstotalsindex,16.50
Verticaltotalsindex,29.50
Totalstotalsindex,46.00
ConvectiveAvailablePotentialEnergy,680.35
CAPEusingvirtualtemperature,789.12
ConvectiveInhibition,-204.97
CINSusingvirtualtemperature,-156.87
EquilibrumLevel,279.88
EquilibrumLevelusingvirtualtemperature,279.19
LevelofFreeConvection,728.97
LFCTusingvirtualtemperature,742.07
BulkRichardsonNumber,83.30
BulkRichardsonNumberusingCAPV,96.61
Temp[K]oftheLiftedCondensationLevel,287.33
Pres[hPa]oftheLiftedCondensationLevel,865.78
Meanmixedlayerpotentialtemperature,299.42
Meanmixedlayermixingratio,11.91
1000hPato500hPathickness,5689.00
Precipitablewater[mm]forentiresounding,29.90
