Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130226/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.62
Liftedindex,0.42
LIFTcomputedusingvirtualtemperature,0.36
SWEATindex,225.79
Kindex,34.20
Crosstotalsindex,20.80
Verticaltotalsindex,21.10
Totalstotalsindex,41.90
ConvectiveAvailablePotentialEnergy,45.30
CAPEusingvirtualtemperature,61.52
ConvectiveInhibition,-14.58
CINSusingvirtualtemperature,-9.46
EquilibrumLevel,455.14
EquilibrumLevelusingvirtualtemperature,454.79
LevelofFreeConvection,904.95
LFCTusingvirtualtemperature,911.71
BulkRichardsonNumber,15.79
BulkRichardsonNumberusingCAPV,21.44
Temp[K]oftheLiftedCondensationLevel,292.61
Pres[hPa]oftheLiftedCondensationLevel,963.92
Meanmixedlayerpotentialtemperature,295.71
Meanmixedlayermixingratio,15.01
1000hPato500hPathickness,5722.00
Precipitablewater[mm]forentiresounding,54.21
