Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100603/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.12
Liftedindex,-1.00
LIFTcomputedusingvirtualtemperature,-1.25
SWEATindex,56.19
Kindex,-5.10
Crosstotalsindex,20.30
Verticaltotalsindex,28.30
Totalstotalsindex,48.60
ConvectiveAvailablePotentialEnergy,98.70
CAPEusingvirtualtemperature,136.92
ConvectiveInhibition,-48.07
CINSusingvirtualtemperature,-34.41
EquilibrumLevel,474.63
EquilibrumLevelusingvirtualtemperature,470.10
LevelofFreeConvection,808.27
LFCTusingvirtualtemperature,822.40
BulkRichardsonNumber,5.30
BulkRichardsonNumberusingCAPV,7.36
Temp[K]oftheLiftedCondensationLevel,284.30
Pres[hPa]oftheLiftedCondensationLevel,929.37
Meanmixedlayerpotentialtemperature,290.32
Meanmixedlayermixingratio,9.04
1000hPato500hPathickness,5527.00
Precipitablewater[mm]forentiresounding,18.71
