Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130409/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.08
Liftedindex,0.29
LIFTcomputedusingvirtualtemperature,-0.05
SWEATindex,114.61
Kindex,23.00
Crosstotalsindex,20.20
Verticaltotalsindex,23.70
Totalstotalsindex,43.90
ConvectiveAvailablePotentialEnergy,109.85
CAPEusingvirtualtemperature,174.32
ConvectiveInhibition,-3.61
CINSusingvirtualtemperature,-1.47
EquilibrumLevel,569.02
EquilibrumLevelusingvirtualtemperature,441.44
LevelofFreeConvection,881.26
LFCTusingvirtualtemperature,895.10
BulkRichardsonNumber,12.15
BulkRichardsonNumberusingCAPV,19.28
Temp[K]oftheLiftedCondensationLevel,286.35
Pres[hPa]oftheLiftedCondensationLevel,913.24
Meanmixedlayerpotentialtemperature,293.88
Meanmixedlayermixingratio,10.55
1000hPato500hPathickness,5602.00
Precipitablewater[mm]forentiresounding,28.29
