Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150205/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.75
Liftedindex,3.57
LIFTcomputedusingvirtualtemperature,3.17
SWEATindex,146.02
Kindex,14.20
Crosstotalsindex,16.60
Verticaltotalsindex,20.70
Totalstotalsindex,37.30
ConvectiveAvailablePotentialEnergy,4.01
CAPEusingvirtualtemperature,6.77
ConvectiveInhibition,-10.36
CINSusingvirtualtemperature,-2.80
EquilibrumLevel,823.04
EquilibrumLevelusingvirtualtemperature,819.96
LevelofFreeConvection,841.37
LFCTusingvirtualtemperature,853.92
BulkRichardsonNumber,0.75
BulkRichardsonNumberusingCAPV,1.26
Temp[K]oftheLiftedCondensationLevel,285.53
Pres[hPa]oftheLiftedCondensationLevel,873.72
Meanmixedlayerpotentialtemperature,296.76
Meanmixedlayermixingratio,10.45
1000hPato500hPathickness,5678.00
Precipitablewater[mm]forentiresounding,30.51
