Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100412/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.03
Liftedindex,-1.59
LIFTcomputedusingvirtualtemperature,-1.78
SWEATindex,214.21
Kindex,34.60
Crosstotalsindex,20.80
Verticaltotalsindex,24.90
Totalstotalsindex,45.70
ConvectiveAvailablePotentialEnergy,377.47
CAPEusingvirtualtemperature,442.55
ConvectiveInhibition,-91.60
CINSusingvirtualtemperature,-69.65
EquilibrumLevel,342.61
EquilibrumLevelusingvirtualtemperature,340.97
LevelofFreeConvection,797.80
LFCTusingvirtualtemperature,810.72
BulkRichardsonNumber,47.56
BulkRichardsonNumberusingCAPV,55.76
Temp[K]oftheLiftedCondensationLevel,292.20
Pres[hPa]oftheLiftedCondensationLevel,933.99
Meanmixedlayerpotentialtemperature,297.97
Meanmixedlayermixingratio,15.14
1000hPato500hPathickness,5730.00
Precipitablewater[mm]forentiresounding,49.57
