Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130202/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,15.38
Liftedindex,7.40
LIFTcomputedusingvirtualtemperature,6.95
SWEATindex,83.00
Kindex,6.90
Crosstotalsindex,-3.50
Verticaltotalsindex,23.50
Totalstotalsindex,20.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,1.13
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-244.96
EquilibrumLevelusingvirtualtemperature,654.04
LFCTusingvirtualtemperature,665.24
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.03
Temp[K]oftheLiftedCondensationLevel,283.03
Pres[hPa]oftheLiftedCondensationLevel,818.98
Meanmixedlayerpotentialtemperature,299.66
Meanmixedlayermixingratio,9.45
1000hPato500hPathickness,5726.00
Precipitablewater[mm]forentiresounding,20.24
