Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120625/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.37
Liftedindex,11.80
LIFTcomputedusingvirtualtemperature,11.93
SWEATindex,154.20
Kindex,26.00
Crosstotalsindex,21.10
Verticaltotalsindex,21.10
Totalstotalsindex,42.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,277.70
Pres[hPa]oftheLiftedCondensationLevel,892.54
Meanmixedlayerpotentialtemperature,286.88
Meanmixedlayermixingratio,5.99
1000hPato500hPathickness,5557.00
Precipitablewater[mm]forentiresounding,27.64
