Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111121/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.43
Liftedindex,1.27
LIFTcomputedusingvirtualtemperature,0.83
SWEATindex,102.18
Kindex,-13.10
Crosstotalsindex,17.30
Verticaltotalsindex,26.30
Totalstotalsindex,43.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.50
Pres[hPa]oftheLiftedCondensationLevel,885.40
Meanmixedlayerpotentialtemperature,296.65
Meanmixedlayermixingratio,11.00
1000hPato500hPathickness,5706.00
Precipitablewater[mm]forentiresounding,24.66
