Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131009/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.18
Liftedindex,8.39
LIFTcomputedusingvirtualtemperature,8.17
SWEATindex,97.81
Kindex,-25.70
Crosstotalsindex,15.30
Verticaltotalsindex,18.90
Totalstotalsindex,34.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.72
Pres[hPa]oftheLiftedCondensationLevel,875.04
Meanmixedlayerpotentialtemperature,291.65
Meanmixedlayermixingratio,7.53
1000hPato500hPathickness,5606.00
Precipitablewater[mm]forentiresounding,16.18
