Stationidentifier,YBBN
Stationnumber,94578
Observationtime,121031/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.45
Liftedindex,-1.06
LIFTcomputedusingvirtualtemperature,-1.42
SWEATindex,124.21
Kindex,28.60
Crosstotalsindex,20.90
Verticaltotalsindex,25.90
Totalstotalsindex,46.80
ConvectiveAvailablePotentialEnergy,468.51
CAPEusingvirtualtemperature,549.06
ConvectiveInhibition,-21.09
CINSusingvirtualtemperature,-3.52
EquilibrumLevel,315.23
EquilibrumLevelusingvirtualtemperature,314.94
LevelofFreeConvection,807.62
LFCTusingvirtualtemperature,892.89
BulkRichardsonNumber,14.82
BulkRichardsonNumberusingCAPV,17.36
Temp[K]oftheLiftedCondensationLevel,286.42
Pres[hPa]oftheLiftedCondensationLevel,907.14
Meanmixedlayerpotentialtemperature,294.52
Meanmixedlayermixingratio,10.68
1000hPato500hPathickness,5597.00
Precipitablewater[mm]forentiresounding,28.87
